#Software: SGOS 3.2.4.8
#Version: 1.0
#Date: 2005-04-12 19:56:33
#Fields: date time time-taken c-ip sc-status s-action sc-bytes cs-bytes cs-method cs-uri-scheme cs-host cs-uri-path cs-uri-query cs-username s-hierarchy s-supplier-name rs(Content-Type) cs(User-Agent) sc-filter-result sc-filter-category x-virus-id s-ip s-sitename x-virus-details x-icap-error-code x-icap-error-details
2005-04-13 17:57:20 1 10.0.1.16 304 TCP_HIT 317 470 GET http www.bluecoat.com /images/bcs_persist_navbar.gif - - DIRECT 216.52.23.29 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:20 1 10.0.1.16 304 TCP_HIT 318 470 GET http www.bluecoat.com /images/leftnav_sidearrow.gif - - DIRECT 216.52.23.29 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:20 38 10.0.1.16 304 TCP_HIT 317 463 GET http www.bluecoat.com /images/BCS_gobadge.gif - - DIRECT 216.52.23.29 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:20 10 10.0.1.16 304 TCP_HIT 318 456 GET http www.bluecoat.com /images/new.gif - - DIRECT 216.52.23.29 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:21 471 10.0.1.16 200 TCP_NC_MISS 41406 572 GET http prm.bluecoat.com /livelink/livelink.exe/fetch/2000/136107/Blue_Coat_Partner_Lounge_Homepage.html ?nodeid=139669&vernum=0 - DIRECT prm.bluecoat.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:21 136 10.0.1.16 200 TCP_PARTIAL_MISS 13932 559 GET http prm.bluecoat.com /livelink/livelink.exe/webfilter_homeapge_image.gif ?func=doc.Fetch&nodeId=181610&docTitle=webfilter_homeapge_image - DIRECT 216.52.23.17 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:21 400 10.0.1.16 200 TCP_CLIENT_REFRESH 1516 551 GET http prm.bluecoat.com /livelink/livelink.exe/bc_logo_sans_systems.gif ?func=doc.Fetch&nodeId=147945&docTitle=bc_logo_sans_systems - DIRECT prm.bluecoat.com image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:25 38 10.0.1.16 302 TCP_NC_MISS 553 427 GET http www.bluecoatnews.com /cgi-bin/a1count.cgi ?&url=partner_front_door&ref=partner_front_door - DIRECT www.bluecoatnews.com text/html;%20charset=iso-8859-1 "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:25 1 10.0.1.16 304 TCP_HIT 322 465 GET http www.bluecoatnews.com /a1stats/pixel.gif - - DIRECT 66.220.6.162 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:25 144 10.0.1.16 204 TCP_NC_MISS 225 1081 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=29358_1113415045_685977&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:27 178 10.0.1.16 302 TCP_NC_MISS 505 715 GET http prm.bluecoat.com /livelink/livelink.exe/Reseller_License_Keys.html ?func=doc.Fetch&nodeId=141862&docTitle=Reseller+License+Keys - DIRECT prm.bluecoat.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:27 148 10.0.1.16 500 TCP_NC_MISS 289 408 GET http prm.bluecoat.com /applications/..http://www.bluecoat.com/images/spacer.gif - - DIRECT prm.bluecoat.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:27 275 10.0.1.16 200 TCP_PARTIAL_MISS 9011 390 GET http www.bluecoat.com /images/BCS_leftnav_partner_support.jpg - - DIRECT 216.52.23.29 image/jpeg "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:27 578 10.0.1.16 200 TCP_NC_MISS 22089 703 GET http prm.bluecoat.com /livelink/livelink.exe/fetch/2000/136107/139446/Reseller_License_Keys.html ?nodeid=141862&vernum=0 - DIRECT prm.bluecoat.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:27 35 10.0.1.16 302 TCP_NC_MISS 553 428 GET http www.bluecoatnews.com /cgi-bin/a1count.cgi ?&url=reseller_license_keys&ref=reseller_license_keys - DIRECT www.bluecoatnews.com text/html;%20charset=iso-8859-1 "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:28 159 10.0.1.16 204 TCP_NC_MISS 225 1086 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=26962_1113415048_369836&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED none - 10.0.1.1 SG-HTTP-Service
#Software: SGOS 3.2.4.8
#Version: 1.0
#Date: 2005-04-13 16:50:37
#Fields: date time time-taken c-ip sc-status s-action sc-bytes cs-bytes cs-method cs-uri-scheme cs-host cs-uri-path cs-uri-query cs-username s-hierarchy s-supplier-name rs(Content-Type) cs(User-Agent) sc-filter-result sc-filter-category x-virus-id s-ip s-sitename x-virus-details x-icap-error-code x-icap-error-details
2005-04-13 18:08:42 542 10.0.1.6 200 TCP_NC_MISS 185 185 GET http www.ositis.com /tests/testconnectivity.asp ?Test=8729 - DIRECT www.ositis.com text/html "Mozilla/4.0 (compatible; ProxyAV)" PROXIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:08:42 574 10.0.1.6 200 TCP_CLIENT_REFRESH 372 202 GET http www.ositis.com /UpdateLocation/ProxyAV/McafeeAntivirusEngineLocation ? - DIRECT www.ositis.com application/octet-stream "Mozilla/4.0 (compatible; ProxyAV)" PROXIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:08:42 623 10.0.1.6 200 TCP_CLIENT_REFRESH 388 203 GET http www.ositis.com /UpdateLocation/ProxyAV/McafeeAntivirusPatternLocation ? - DIRECT www.ositis.com application/octet-stream "Mozilla/4.0 (compatible; ProxyAV)" PROXIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:09:22 397 192.16.170.46 301 TCP_NC_MISS 573 436 GET http jgillick.nettripper.com /plugins.rdf ?p=switchProxy - DIRECT jgillick.nettripper.com text/html;%20charset=iso-8859-1 "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:09:26 570 192.16.170.46 302 TCP_NC_MISS 568 402 GET http www.google.net / - - DIRECT www.google.net text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:09:44 2077 192.16.170.46 200 TCP_NC_MISS 2864 536 GET http www.timeanddate.com /worldclock/city.html ?n=127 - DIRECT www.timeanddate.com text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 209.68.24.127 SG-HTTP-Service - - -
2005-04-13 18:09:56 805 192.16.170.46 200 TCP_NC_MISS 3030 519 GET http www.timeanddate.com /worldclock/city.html ?n=127 - DIRECT www.timeanddate.com text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:09:57 583 192.16.170.46 200 TCP_MISS 2600 406 GET http www.timeanddate.com /common/style.css - - DIRECT www.timeanddate.com text/css "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:09:57 297 192.16.170.46 200 TCP_MISS 2065 408 GET http www.timeanddate.com /gfx/mainlogo5.png - - DIRECT www.timeanddate.com image/png "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:09:57 290 192.16.170.46 200 TCP_MISS 592 409 GET http www.timeanddate.com /gfx/smallphone.gif - - DIRECT www.timeanddate.com image/gif "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:09:57 315 192.16.170.46 200 TCP_MISS 2123 411 GET http www.timeanddate.com /gfx/citypos/n127.png - - DIRECT www.timeanddate.com image/png "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:09:57 328 192.16.170.46 200 TCP_MISS 1398 408 GET http www.timeanddate.com /gfx/smallbook.gif - - DIRECT www.timeanddate.com image/gif "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:09:58 1075 192.16.170.46 302 TCP_NC_MISS 396 522 GET http a.tribalfusion.com /f.ad ?site=TimeAndDatecom&adSpace=ROS&requestID=33906 - DIRECT a.tribalfusion.com text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:09:59 891 192.16.170.46 200 TCP_NC_MISS 1512 553 GET http a.tribalfusion.com /fr.ad ?site=TimeAndDatecom&adSpace=ROS&requestID=33906 - DIRECT a.tribalfusion.com text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:10:05 5726 192.16.170.46 200 TCP_NC_MISS 5297 710 GET http view.atdmt.com /MON/iview/trblfmec0060000167mon/direct/01/1415950904 ?click=http://a.tribalfusion.com/h.click/LRGONFFHMDVLULFJHXKNVMWHWNOLEINKGOXROXLDLLCJMILKBKAEYNPCQUMUCPJLDRKMPKDMOFQPP/ - DIRECT view.atdmt.com text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:10:07 1894 192.16.170.46 200 TCP_PARTIAL_MISS 17684 614 GET http spe.atdmt.com /ds/TRMONMONSMEC/emp_team_468x60_20k_3L.gif - - DIRECT 65.170.56.5 image/gif "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:10:08 933 192.16.170.46 200 TCP_NC_MISS 1346 338 GET http www.timeanddate.com /favicon.ico - - DIRECT www.timeanddate.com image/x-icon "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - - -
2005-04-13 18:15:11 6 10.0.1.16 304 TCP_HIT 270 358 GET http 216.169.154.137 /images/blank.GIF - - DIRECT 216.169.154.137 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:15:12 369 10.0.1.16 200 TCP_HIT 10029 358 GET http www.nohold.net /Includes/funcs.js - - DIRECT 65.200.195.230 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service - - -
#Software: SGOS 3.2.4.8
#Version: 1.0
#Date: 2005-04-13 16:50:37
#Fields: date time time-taken c-ip sc-status s-action sc-bytes cs-bytes cs-method cs-uri-scheme cs-host cs-uri-path cs-uri-query cs-username s-hierarchy s-supplier-name rs(Content-Type) cs(User-Agent) sc-filter-result sc-filter-category x-virus-id s-ip s-sitename x-virus-details x-icap-error-code x-icap-error-details
2005-04-13 18:21:24 12573 10.0.1.16 503 TCP_ERR_MISS 1790 386 GET http webmail.bluecoat.com / - - NONE 10.0.1.1 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED Business/Economy - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:24 37 10.0.1.16 204 TCP_NC_MISS 225 843 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=24464_1113416484_975574&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED Spyware/Malware%20Sources - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:27 1 10.0.1.16 304 TCP_HIT 270 358 GET http 216.169.154.137 /images/blank.GIF - - DIRECT 216.169.154.137 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Cultural%20Institutions - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:27 16 10.0.1.16 200 TCP_HIT 10029 358 GET http www.nohold.net /Includes/funcs.js - - DIRECT 65.200.195.230 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Business/Economy - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:31 151 10.0.1.16 200 TCP_NC_MISS 12903 612 GET http www.yahoo.com / - - DIRECT www.yahoo.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Search%20Engines/Portals - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:31 196 10.0.1.16 302 TCP_NC_MISS 359 329 GET http mds.centrport.net /mdsefc ?a2125;MGMC9R4C3932P473012B473011S0 - DIRECT mds.centrport.net text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Web%20Advertisements - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:31 1 10.0.1.16 304 TCP_HIT 261 404 GET http cd.centrport.net /images/pixel.gif - - DIRECT 64.41.192.125 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Business/Economy - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:31 61 10.0.1.16 204 TCP_NC_MISS 225 939 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=5705_1113416492_15697&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED Spyware/Malware%20Sources - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 18 10.0.1.16 200 TCP_MISS 225 643 GET http www.yahoo.com /p.gif ?t=1113416491&_ylp=A0Je5iYrY11Cq5AAnmf1cSkA&hp=0&ct=lan&sh=768&sw=1024&ch=508&cw=803&ni=15&sss=1113416491&t1=1113416491735&d1=50&d2=70&d3=170&d4=220&d5=2133 - DIRECT www.yahoo.com image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Search%20Engines/Portals - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 23 10.0.1.16 301 TCP_NC_MISS 115 713 GET http www.yahoo.com /_ylh=X3oDMTB2MXQ5MTU3BF9TAzI3MTYxNDkEdGVzdAMwBHRtcGwDaW5kZXgtaWU-/r/sq - - DIRECT www.yahoo.com - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Search%20Engines/Portals - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 1 10.0.1.16 304 TCP_HIT 187 353 GET http us.i1.yimg.com /us.yimg.com/i/us/fi/03rd/yg_csstare_nobgcolor.js - - DIRECT 38.119.82.22 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Web%20Advertisements - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 1 10.0.1.16 304 TCP_HIT 171 339 GET http us.i1.yimg.com /us.yimg.com/i/us/fi/03rd/yfnc2.css - - DIRECT 38.119.82.23 text/css "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Web%20Advertisements - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 221 10.0.1.16 200 TCP_NC_MISS 13337 718 GET http finance.yahoo.com / - - DIRECT finance.yahoo.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Brokerage/Trading - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 1 10.0.1.16 304 TCP_HIT 171 334 GET http us.js1.yimg.com /us.yimg.com/lib/hdr/ygma.css - - DIRECT 38.119.82.23 text/css "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Web%20Advertisements - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 1 10.0.1.16 304 TCP_HIT 171 334 GET http us.a1.yimg.com /us.yimg.com/lib/hdr/ygma5.css - - DIRECT 38.119.82.23 text/css "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Web%20Advertisements - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 1 10.0.1.16 304 TCP_HIT 187 360 GET http us.a1.yimg.com /us.yimg.com/a/1-/jscodes/072002/fs_pb_fitted_072002b.js - - DIRECT 38.119.82.25 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Web%20Advertisements - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 1 10.0.1.16 304 TCP_HIT 187 354 GET http us.a1.yimg.com /us.yimg.com/a/1-/jscodes/flash7/ct_lrec_040901.js - - DIRECT 38.119.82.25 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Web%20Advertisements - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 1 10.0.1.16 304 TCP_HIT 225 425 GET http amch.questionmarket.com /adsc/d197600/4/199865/randm.js - - DIRECT 65.216.78.77 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Business/Economy - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 153 10.0.1.16 200 TCP_NC_MISS 114 468 GET http ad.n2434.doubleclick.net /adj/N2434.yahoo/B1548088.7;abr=!ie;sz=200x33;dcopt=rcl;click=http://us.ard.yahoo.com/SIG=1231u3n6m/M=337136.6301468.7286876.5675790/D=fin/S=7037371:T3/EXP=1113423693/A=2669120/R=1/*;ord=1113416493680531 ? - DIRECT ad.n2434.doubleclick.net application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Spyware/Malware%20Sources - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 171 10.0.1.16 200 TCP_NC_MISS 998 621 GET http ad.n2434.doubleclick.net /adi/N2434.yahoo/B1548088.7;sz=200x33;dcopt=rcl;click=http://us.ard.yahoo.com/SIG=1231u3n6m/M=337136.6301468.7286876.5675790/D=fin/S=7037371:T3/EXP=1113423693/A=2669120/R=0/*;ord=1113416493680531 ? - DIRECT ad.n2434.doubleclick.net text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Spyware/Malware%20Sources - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:33 1 10.0.1.16 304 TCP_HIT 197 540 GET http m2.doubleclick.net /viewad/977015/4-ira200x33.jpg - - DIRECT 216.73.85.158 image/jpeg "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Web%20Advertisements - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:34 329 10.0.1.16 200 TCP_MISS 4032 630 GET http ichart.finance.yahoo.com /t ?s=%255EIXIC - DIRECT ichart.finance.yahoo.com image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Brokerage/Trading - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:34 35 10.0.1.16 204 TCP_NC_MISS 225 966 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=28145_1113416494_689542&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED Spyware/Malware%20Sources - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:34 171 10.0.1.16 200 TCP_NC_MISS 618 399 GET http amch.questionmarket.com /adsc/d197600/4/199865/decide.php ?randnum=5151239294629 - DIRECT amch.questionmarket.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Business/Economy - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:42 188 10.0.1.16 200 TCP_NC_MISS 9959 731 GET http finance.yahoo.com /q ?s=QQQQ - DIRECT finance.yahoo.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Brokerage/Trading - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:43 258 10.0.1.16 200 TCP_MISS 3983 635 GET http ichart.finance.yahoo.com /t ?s=QQQQ - DIRECT ichart.finance.yahoo.com image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Brokerage/Trading - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:43 65 10.0.1.16 204 TCP_NC_MISS 225 1019 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=23281_1113416503_892776&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED Spyware/Malware%20Sources - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:43 171 10.0.1.16 200 TCP_NC_MISS 554 437 GET http amch.questionmarket.com /adsc/d197600/4/199865/decide.php ?randnum=7698892613390 - DIRECT amch.questionmarket.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Business/Economy - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:47 158 10.0.1.16 200 TCP_NC_MISS 998 621 GET http ad.n2434.doubleclick.net /adi/N2434.yahoo/B1548088.7;sz=200x33;dcopt=rcl;click=http://us.ard.yahoo.com/SIG=1231u3n6m/M=337136.6301468.7286876.5675790/D=fin/S=7037371:T3/EXP=1113423693/A=2669120/R=0/*;ord=1113416493680531 ? - DIRECT ad.n2434.doubleclick.net text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Spyware/Malware%20Sources - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:47 44 10.0.1.16 204 TCP_NC_MISS 225 1054 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=16827_1113416508_118852&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED Spyware/Malware%20Sources - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:21:47 170 10.0.1.16 200 TCP_NC_MISS 554 429 GET http amch.questionmarket.com /adsc/d197600/4/199865/decide.php ?randnum=1967522548332 - DIRECT amch.questionmarket.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED Business/Economy - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:22:03 57 10.0.1.16 304 TCP_MISS 263 329 GET http i.a.cnn.net /cnn/.element/ssi/css/1.1/main.css - - DIRECT i.a.cnn.net text/css "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED News/Media - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:22:03 431 10.0.1.16 200 TCP_NC_MISS 13301 627 GET http www.cnn.com / - - DIRECT www.cnn.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED News/Media - 10.0.1.1 SG-HTTP-Service - - -
2005-04-13 18:22:03 80 10.0.1.16 304 TCP_MISS 279 327 GET http i.a.cnn.net /cnn/.element/ssi/js/1.1/main.js - - DIRECT i.a.cnn.net application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED News/Media - 10.0.1.1 SG-HTTP-Service - - -
